recall_id,recall_number,title,description,remedy,manufacturer,hazards,recall_date,url,captured_at
10697,26388,SNOOZ Recalls Electrical Fans Due to Fire Hazard,This recall involves the Breez 2-in-1 Smart Bedroom and White Noise electrical fan that provides a combination of white noise and air circulation. It comes in white with a beige stand and is equipped ,Replace,,"The power connector inside the fan can corrode and cause the fan to overheat, posing a risk of fire.",2026-04-09,https://www.cpsc.gov/Recalls/2026/SNOOZ-Recalls-Electrical-Fans-Due-to-Fire-Hazard,2026-04-27T23:05:46Z
10695,26386,Vitaquest International Recalls Multiple Iron Supplement Bottles and Packets Due to Risk of Serious Injury or Death from Poisoning to Young ,"This recall involves Arey, Bari Life, Bird&Be, Biote, Dr. Fuhrman, NuLife, HMR, Bariatric Pal, Noevir, Zenbean and Sakara brand iron-containing dietary supplements without child-resistant packaging. B",Replace,"Vitaquest International LLC of West Caldwell, New Jersey","The dietary supplements contain iron, which must be in child-resistant packaging as required by the Poison Prevention Pa",2026-04-09,https://www.cpsc.gov/Recalls/2026/Vitaquest-International-Recalls-Multiple-Iron-Supplement-Bottles-and-Packets-Due-to-Risk-of-Serious-Injury-or-Death-from-Poisoning-to-Young-Children-Violates-Mandatory-Standard-for-Child-Resistant-Packaging,2026-04-27T23:05:46Z
10693,26372,Wybotics Recalls Robotic Pool Vacuums Due to Burn and Fire Hazards,This recall involves Osprey 700 Max with model numbers WY3312MAX and WY100MAX and S1 model number WY200) robotic pool vacuums. Only products with serial numbers listed in the table below are subject t,Replace,"Wybotics, Co. Ltd. of Tianjin, Chin","The lithium-ion battery in the recalled pool vacuums can overheat, posing burn and fire hazards to consumers.",2026-04-09,https://www.cpsc.gov/Recalls/2026/Wybotics-Recalls-Robotic-Pool-Vacuums-Due-to-Burn-and-Fire-Hazards,2026-04-27T23:05:46Z
10704,26397,Yeeluzan Pool Drain Covers Recalled Due to Risk of Serious Injury or Death from Entrapment and Drowning Hazards; Violates Virginia Graeme Ba,This recall involves Yeeluzan-branded pool drain covers that are sold for use in swimming pools. The pool drain covers measure about 8.7 inches in diameter and weigh 1.7 pounds. They are white and mad,Refund,,The recalled drain covers violate the entrapment protection standards of the Virginia Graeme Baker Pool and Spa Safety A,2026-04-09,https://www.cpsc.gov/Recalls/2026/Yeeluzan-Pool-Drain-Covers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Drowning-Hazards-Violates-Virginia-Graeme-Baker-Pool-Spa-Safety-Act-Sold-on-Amazon-by-Yeeluzan,2026-04-27T23:05:46Z
10681,26365,Children's Toys Recalled Due to Risk of Serious Injury or Death from Choking Hazard; Violates the Small Ball Ban; Sold on Amazon by Beestech,This recall involves Beestech's spiral children's tower toys. The toy has five multicolored levels and a basketball hoop with a character's face at the top. The toys measure about 10 inches high by fo,Refund,,The recalled spiral tower toy sets violate the mandatory standard for toys because they contain small balls and are inte,2026-04-02,https://www.cpsc.gov/Recalls/2026/Childrens-Toys-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Choking-Hazard-Violates-the-Small-Ball-Ban-Sold-on-Amazon-by-Beestech,2026-04-27T23:05:46Z
10683,26369,Coluans Christmas Light-Up Rings Recalled Due to Risk of Serious Injury or Death from Battery Ingestion Hazard; Violates Mandatory Standard ,"This recall involves Coluans Christmas Light-Up Rings Party Favors, model number SJP-50. The light-up rings come with 50 multi-colored party favors, including light-up Santas, Christmas trees gingerbr",Refund,,The recalled light-up rings violate the mandatory safety standard for toys because the battery compartment within the LE,2026-04-02,https://www.cpsc.gov/Recalls/2026/Coluans-Christmas-Light-Up-Rings-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Battery-Ingestion-Hazard-Violates-Mandatory-Standard-for-Toys-Sold-on-Amazon-by-BUDI-Official,2026-04-27T23:05:46Z
10687,26377,E Mishan Recalls Granitestone Diamond Pro Blue Stainless Sauté Pans Due to Impact and Burn Hazards,This recall involves Granitestone Diamond Pro Blue stainless steel sauté pans. The sauté pans were sold in a 2-Piece Set with one pan measuring 10 inches and the other pan measuring 11.5 inches. The U,Refund,,The metal cap on the screw that connects the sauté pan to the handle can become detached and forcefully eject when heate,2026-04-02,https://www.cpsc.gov/Recalls/2026/E-Mishan-Recalls-Granitestone-Diamond-Pro-Blue-Stainless-Saute-Pans-Due-to-Impact-and-Burn-Hazards,2026-04-27T23:05:46Z
10685,26374,ELENKER Portable Bed Rails Recalled Due to Risk of Serious Injury or Death from Entrapment and Asphyxiation; Violates Mandatory Standard for,"This recall involves three different sizes of ELENKER-branded bed rails. The collapsible, portable adult bed rails are silver and come with a strap. Model HFK-5115 (SKU K90002C1) bed rails measure abo",Refund,,The recalled bed rails violate the mandatory standard for adult portable bed rails because when the bed rails are attach,2026-04-02,https://www.cpsc.gov/Recalls/2026/ELENKER-Portable-Bed-Rails-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Asphyxiation-Violates-Mandatory-Standard-for-Adult-Portable-Bed-Rails-Sold-on-Amazon-by-Fuzhou-Shiahaha-Cultural-Industry-Development,2026-04-27T23:05:46Z
10682,26368,Gavoyeat Halloween Light-Up Rings Recalled Due to Risk of Serious Injury or Death from Battery Ingestion Hazard; Violates Mandatory Standard,"This recall involves Gavoyeat Halloween Light-Up Rings Party Favors, model number 43398-68657. ""B07GF8VD7N"" appears on the back of packaging. The light-up rings come with 50 multi-colored party favors",Refund,,The recalled light-up rings violate the mandatory safety standard for toys because the battery compartment within the LE,2026-04-02,https://www.cpsc.gov/Recalls/2026/Gavoyeat-Halloween-Light-Up-Rings-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Battery-Ingestion-Hazard-Violates-Mandatory-Standard-for-Toys-Sold-on-Amazon-by-CSZWEICD,2026-04-27T23:05:46Z
10689,26379,HTRC and Haisito T400 Battery Chargers Recalled Due to Risk of Serious Injury and Death from Fire Hazard; Manufactured by Huizhou Haitan Tec,"This recall involves battery chargers, model T400, sold under the brand names ""HTRC"" and ""Haisito."" The recalled chargers are black with a touch screen, and the model number T400 is printed on the fro",Refund,"Huizhou Haitan Technology Co., Ltd., of China","The chargers can ignite or cause a connected battery to ignite, posing a fire hazard and risk of serious injury and deat",2026-04-02,https://www.cpsc.gov/Recalls/2026/HTRC-and-Haisito-T400-Battery-Chargers-Recalled-Due-to-Risk-of-Serious-Injury-and-Death-from-Fire-Hazard-Manufactured-by-Huizhou-Haitan-Technology,2026-04-27T23:05:46Z
10684,26373,OCUN NA Recalls Condor HMS Triple Carabiners Due to Risk of Serious Injury or Death from Fall Hazard,This recall involves Ocun Condor HMS Triple Carabiners sold in dark gray and blue. The carabiners have an independent internal wire gate for belaying and rappelling and a triple locking action gate. T,Replace,,"The carabiner's gate can malfunction where the gate does not close automatically and has to be closed manually by hand, ",2026-04-02,https://www.cpsc.gov/Recalls/2026/OCUN-NA-Recalls-Condor-HMS-Triple-Carabiners-Due-to-Risk-of-Serious-Injury-or-Death-from-Fall-Hazard,2026-04-27T23:05:46Z
10690,26380,Sam's Club Recalls Member's Mark Children's Pajama Sets Due to Burn Hazard; Violates Mandatory Flammability Standards for Children's Sleepwe,"This recall involves Member's Mark-branded Valentine SS Notch Collar children's pajama sets. The Valentine's-themed pajamas consist of a short and a short-sleeve, button-up top with a front pocket. Th",Refund,"Hansoll Textile Ltd., of South Korea","The recalled pajama sets violate the mandatory standards for flammability of children's sleepwear, posing a risk of burn",2026-04-02,https://www.cpsc.gov/Recalls/2026/Sams-Club-Recalls-Members-Mark-Childrens-Pajama-Sets-Due-to-Burn-Hazard-Violates-Mandatory-Flammability-Standards-for-Childrens-Sleepwear,2026-04-27T23:05:46Z
10692,26382,Samson International Recalls Bellevue and Oaklynn Canopy Bed Frames Due to Impact and Injury Hazards,"This recall involves Samson International canopy bed frames sold under the Universal Broadmoor brand name. There are two models involved, Bellevue and Oaklynn. Both models come in king size and queen ",Repair,"Samson International, of High Point, North Carolina","The canopy beams of the bed frames can collapse primarily when the bed is moved, posing impact and injury hazards to con",2026-04-02,https://www.cpsc.gov/Recalls/2026/Samson-International-Recalls-Bellevue-and-Oaklynn-Canopy-Bed-Frames-Due-to-Impact-and-Injury-Hazards,2026-04-27T23:05:46Z
10688,26378,Sangohe Reannounces and Expands Adult Portable Bed Rails Recall Due to Risk of Serious Injury or Death from Entrapment and Asphyxiation; Vio,"This recall involves Sangohe-branded adult portable bed rails models 504E and 504Q. Model 504E bed rail comes in black, measures 23 inches wide by 35 inches tall, and weighs nine pounds. The model num",Refund,"Zhongshan KDB Health Solutions Co., Ltd., of China",The recalled bed rails violate the mandatory standard for adult portable bed rails because users can become entrapped wi,2026-04-02,https://www.cpsc.gov/Recalls/2026/Sangohe-Reannounces-and-Expands-Adult-Portable-Bed-Rails-Recall-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Asphyxiation-Violates-Mandatory-Standard-for-Adult-Portable-Bed-Rails,2026-04-27T23:05:46Z
10686,26375,TecFlox Hair and Beard Growth Serum Bottles Recalled Due to Risk of Serious Injury or Death from Child Poisoning; Violates Mandatory Standar,"This recall involves TecFlox's topical solution bottles. The hair and beard growth serum comes in white plastic bottles fitted with a white nozzle and was sold in packs of four bottles. ""TecFlox Minox",Replace,,"The hair and beard growth serum contains minoxidil, which must be in child-resistant packaging, as required by the Poiso",2026-04-02,https://www.cpsc.gov/Recalls/2026/TecFlox-Hair-and-Beard-Growth-Serum-Bottles-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Child-Poisoning-Violates-Mandatory-Standard-for-Child-Resistant-Packaging,2026-04-27T23:05:46Z
10691,26381,Tuymec Minoxidil Hair Growth Spray Bottles Recalled Due to Risk of Serious Injury or Death from Child Poisoning; Violates Mandatory Standard,"This recall involves Tuymec Minoxidil Hair Growth Kit. The kits contain two black spray bottles with labels that read ""Tuymec Minoxidil Hair Hair Growth"", ""Advanced Formula"" and ""5% Minoxidil with BIO",Replace,,"The hair serum contains minoxidil, which must be in child-resistant packaging as required by the Poison Prevention Packa",2026-04-02,https://www.cpsc.gov/Recalls/2026/Tuymec-Minoxidil-Hair-Growth-Spray-Bottles-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Child-Poisoning-Violates-Mandatory-Standard-for-Child-Resistant-Packaging-Sold-on-Amazon-by-DrHealBeauty,2026-04-27T23:05:46Z
10670,26340,4our Kiddies Tip Restraint Kits Recalled Due to Tip-Over Hazard; Risk of Serious Injury and Death,This recall involves defective plastic tip restraint kits (also referred to as furniture straps) manufactured by 4our Kiddies. The recalled tip restraint kits contain two white plastic brackets/mounts,Replace,,"The recalled plastic tip restraint kits (also referred to as furniture straps) can break or degrade, posing tip-over and",2026-03-26,https://www.cpsc.gov/Recalls/2026/4our-Kiddies-Tip-Restraint-Kits-Recalled-Due-to-Tip-Over-Hazard-Risk-of-Serious-Injury-and-Death,2026-04-27T23:05:46Z
10672,26342,AirClub Convertible Bassinets Recalled Due to Risk of Serious Injury or Death from Fall Hazard; Violates Mandatory Standard for Bedside Slee,"This recall involves AirClub convertible bassinets which convert into a bedside sleeper. The bassinets come in light grey, beige, and purple colors with quilted padding. ""Product Model QX-831"" is on a",Repair,,The recalled convertible bassinets violate the mandatory standard for bedside sleepers because the mechanism used to att,2026-03-26,https://www.cpsc.gov/Recalls/2026/AirClub-Convertible-Bassinets-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Fall-Hazard-Violates-Mandatory-Standard-for-Bedside-Sleepers,2026-04-27T23:05:46Z
10676,26346,CCCEI Brand Power Strips Recalled Due to Risk of Serious Injury or Death from Fire; Sold by Middle Way Electronics,"This recall involves CCCEI-branded power strips with 6ft, 10ft, and 15 ft power cords. The power strips have a black metal enclosure with six receptacles made of black plastic and individual on/off sw",Refund,,"The power strips do not contain supplementary overcurrent protection, which creates a risk of fire if the power strips a",2026-03-26,https://www.cpsc.gov/Recalls/2026/CCCEI-Brand-Power-Strips-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Fire-Sold-by-Middle-Way-Electronics,2026-04-27T23:05:46Z
10679,26349,DIY Cold Plunge Recalls Sauna Heater Kits Due to Risk of Serious Injury or Death from Fire Hazard,This recall involves the DIY Sauna Heater Kit. The product is a do-it-yourself kit for consumers to assemble a heating fixture with four heat-lamp bulbs (sold separately) and a metal enclosure intende,Refund,"Plunge Buddy LLC, doing business as DIY Cold Plunge, of North Mankato, Minnesota","Electrical conductors within the sauna heater kits can overheat, posing a fire hazard and risk of serious injury or deat",2026-03-26,https://www.cpsc.gov/Recalls/2026/DIY-Cold-Plunge-Recalls-Sauna-Heater-Kits-Due-to-Risk-of-Serious-Injury-or-Death-from-Fire-Hazard,2026-04-27T23:05:46Z
10673,26343,DuraTrac Recalls Stainless Steel Gas Connectors Due to Fire Hazard,"This recall involves DuraTrac stainless steel gas connectors sold between May 2025 and November 2025. The recalled products have a yellow product label that includes the brand name ""DuraTrac,"" and ""Ma",Refund,,"The recalled DuraTrac gas connectors contain a manufacturing defect that could cause a gas leak, posing a fire hazard to",2026-03-26,https://www.cpsc.gov/Recalls/2026/DuraTrac-Recalls-Stainless-Steel-Gas-Connectors-Due-to-Fire-Hazard,2026-04-27T23:05:46Z
10678,26348,FUNTOK Ride-On Trucks Recalled Due to Fire and Burn Hazards; Risk of Serious Injury or Death; Imported by Shenzhen Luobei Trading,"This recall involves FUNTOK 24V 2-Seater Ride-On Trucks, model number DLS-K03. The trucks were sold in red, black, white and pink. ""4x4"" is written in black on the tailgate and ""TURBO DIESEL"" is writt",Refund,,"The truck's circuit board can overheat and ignite, posing fire and burn hazards.",2026-03-26,https://www.cpsc.gov/Recalls/2026/FUNTOK-Ride-On-Trucks-Recalled-Due-to-Fire-and-Burn-Hazards-Risk-of-Serious-Injury-or-Death-Imported-by-Shenzhen-Luobei-Trading,2026-04-27T23:05:46Z
